Targa,Scadenza,Data_pagamento,Primo_Avviso,Secondo_Avviso,Bollo,Mora,Interessi
"GS280GJ","08/31/24 00:00:00","09/27/24 00:00:00",,,1,,
"GS280GJ","12/31/24 00:00:00","01/27/25 00:00:00",,,1,,
"GS280GJ","04/30/25 00:00:00","05/28/25 00:00:00",,,1,,
"GS280GJ","08/31/25 00:00:00","09/30/25 00:00:00",,,1,,
"GS280GJ","12/31/25 00:00:00","01/21/26 00:00:00",,,1,,
"GS280GJ","04/30/26 00:00:00",,,,1,,
"GS280GJ","08/31/26 00:00:00",,,,1,,
"GS280GJ","12/31/26 00:00:00",,,,1,,
"GS280GJ","04/30/27 00:00:00",,,,1,,
"GS280GJ","08/31/27 00:00:00",,,,1,,
"GS280GJ","12/31/27 00:00:00",,,,1,,
"GS280GJ","04/30/28 00:00:00",,,,1,,
"GS280GJ","08/31/28 00:00:00",,,,1,,
"GS280GJ","12/31/28 00:00:00",,,,1,,
"GS280GJ","04/30/29 00:00:00",,,,1,,
"GS280GJ","08/31/29 00:00:00",,,,1,,
"GS280GJ","12/31/29 00:00:00",,,,1,,
"GS280GJ","04/30/30 00:00:00",,,,1,,
"GS280GJ","08/31/30 00:00:00",,,,1,,
"GS280GJ","12/31/30 00:00:00",,,,1,,
"GS280GJ","04/30/31 00:00:00",,,,1,,
"GS280GJ","08/31/31 00:00:00",,,,1,,
"GS280GJ","12/31/31 00:00:00",,,,1,,
"GS280GJ","04/30/32 00:00:00",,,,1,,
"GS280GJ","08/31/32 00:00:00",,,,1,,
"GS280GJ","12/31/32 00:00:00",,,,1,,
"GS280GJ","04/30/33 00:00:00",,,,1,,
"FL399HC","09/30/32 00:00:00",,,,1,,
"FL399HC","01/31/33 00:00:00",,,,1,,
"FL399HC","05/31/33 00:00:00",,,,1,,
"FL399HC","09/30/33 00:00:00",,,,1,,
"FL399HC","01/31/34 00:00:00",,,,1,,
"FL399HC","05/31/34 00:00:00",,,,1,,
"FL399HC","09/30/34 00:00:00",,,,1,,
"FL399HC","01/31/35 00:00:00",,,,1,,
"FL399HC","05/31/35 00:00:00",,,,1,,
"FL399HC","09/30/35 00:00:00",,,,1,,
"FT463GF","12/31/18 00:00:00","06/21/19 00:00:00","06/10/19 00:00:00",,1,,
"FT463GF","04/30/19 00:00:00","06/21/19 00:00:00","06/10/19 00:00:00",,1,,
"FT463GF","08/31/19 00:00:00","09/12/19 00:00:00","09/03/19 00:00:00",,1,,
"FT463GF","12/31/19 00:00:00","01/28/20 00:00:00",,,1,,
"FT463GF","04/30/20 00:00:00","06/03/20 00:00:00",,,1,,
"FT463GF","08/31/20 00:00:00","09/17/20 00:00:00",,,1,,
"FT463GF","12/31/20 00:00:00","01/21/21 00:00:00",,,1,,
"FT463GF","04/30/21 00:00:00","05/18/21 00:00:00",,,1,,
"FT463GF","08/31/21 00:00:00","09/23/21 00:00:00","09/10/21 00:00:00",,1,,
"FT463GF","12/31/21 00:00:00","01/25/22 00:00:00",,,1,,
"FT463GF","04/30/22 00:00:00","05/05/22 00:00:00",,,1,,
"FT463GF","08/31/22 00:00:00","09/13/22 00:00:00",,,1,,
"FT463GF","12/31/22 00:00:00","01/24/23 00:00:00",,,1,,
"FT463GF","04/30/23 00:00:00","05/16/23 00:00:00",,,1,,
"FT463GF","08/31/23 00:00:00","09/11/23 00:00:00",,,1,,
"FT463GF","12/31/23 00:00:00","01/16/24 00:00:00",,,1,,
"FT463GF","04/30/24 00:00:00","05/10/24 00:00:00",,,1,,
"FT463GF","08/31/24 00:00:00",,,,1,,
"FT463GF","12/31/24 00:00:00",,,,1,,
"GS280GJ","08/31/33 00:00:00",,,,1,,
"GS280GJ","12/31/33 00:00:00",,,,1,,
"GS280GJ","04/30/34 00:00:00",,,,1,,
"GS280GJ","08/31/34 00:00:00",,,,1,,
"GS280GJ","12/31/34 00:00:00",,,,1,,
"GS280GJ","04/30/35 00:00:00",,,,1,,
"GS280GJ","08/31/35 00:00:00",,,,1,,
"GS280GJ","12/31/35 00:00:00",,,,1,,
"GS280GJ","04/30/36 00:00:00",,,,1,,
"GS280GJ","08/31/36 00:00:00",,,,1,,
"GS280GJ","12/31/36 00:00:00",,,,1,,
"GS280GJ","04/30/37 00:00:00",,,,1,,
"GS280GJ","08/31/37 00:00:00",,,,1,,
"GS280GJ","12/31/37 00:00:00",,,,1,,
"GS280GJ","04/30/38 00:00:00",,,,1,,
"GS280GJ","08/31/38 00:00:00",,,,1,,
"GS280GJ","12/31/38 00:00:00",,,,1,,
"GS280GJ","04/30/39 00:00:00",,,,1,,
"GS280GJ","08/31/39 00:00:00",,,,1,,
"GS280GJ","12/31/39 00:00:00",,,,1,,
"GS280GJ","04/30/40 00:00:00",,,,1,,
"GS280GJ","08/31/40 00:00:00",,,,1,,
"GS280GJ","12/31/40 00:00:00",,,,1,,
"GS281GJ","04/30/24 00:00:00","06/27/24 00:00:00",,,1,,
"GY815DR","01/31/69 00:00:00",,,,1,,
"HA593NP","09/30/62 00:00:00",,,,1,,
"HA593NP","09/30/63 00:00:00",,,,1,,
"HA593NP","09/30/64 00:00:00",,,,1,,
"HA593NP","09/30/65 00:00:00",,,,1,,
"GH555LY","12/31/35 00:00:00",,,,1,,
"GH555LY","12/31/36 00:00:00",,,,1,,
"GH555LY","12/31/37 00:00:00",,,,1,,
"GH555LY","12/31/38 00:00:00",,,,1,,
"GH555LY","12/31/39 00:00:00",,,,1,,
"GH555LY","12/31/40 00:00:00",,,,1,,
"GH555LY","12/31/41 00:00:00",,,,1,,
"GH555LY","12/31/42 00:00:00",,,,1,,
"GH555LY","12/31/43 00:00:00",,,,1,,
"GH555LY","12/31/44 00:00:00",,,,1,,
"GH555LY","12/31/45 00:00:00",,,,1,,
"GH555LY","12/31/46 00:00:00",,,,1,,
"GH555LY","12/31/47 00:00:00",,,,1,,
"GH555LY","12/31/48 00:00:00",,,,1,,
"GH555LY","12/31/49 00:00:00",,,,1,,
"GH555LY","12/31/50 00:00:00",,,,1,,
"GH555LY","12/31/51 00:00:00",,,,1,,
"GH555LY","12/31/52 00:00:00",,,,1,,
"GH555LY","12/31/53 00:00:00",,,,1,,
"GH555LY","12/31/54 00:00:00",,,,1,,
"GH555LY","12/31/55 00:00:00",,,,1,,
"GH555LY","12/31/56 00:00:00",,,,1,,
"GH555LY","12/31/57 00:00:00",,,,1,,
"GH555LY","12/31/58 00:00:00",,,,1,,
"GH555LY","12/31/59 00:00:00",,,,1,,
"GH555LY","12/31/60 00:00:00",,,,1,,
"GH555LY","12/31/61 00:00:00",,,,1,,
"GH555LY","12/31/62 00:00:00",,,,1,,
"GH555LY","12/31/63 00:00:00",,,,1,,
"GH555LY","12/31/64 00:00:00",,,,1,,
"GH555LY","12/31/65 00:00:00",,,,1,,
"GH555LY","12/31/66 00:00:00",,,,1,,
"GH555LY","12/31/67 00:00:00",,,,1,,
"GH555LY","12/31/68 00:00:00",,,,1,,
"GH555LY","12/31/69 00:00:00",,,,1,,
"GH555LY","12/31/70 00:00:00",,,,1,,
"GH555LY","12/31/71 00:00:00",,,,1,,
"GH555LY","12/31/72 00:00:00",,,,1,,
"GH555LY","12/31/73 00:00:00",,,,1,,
"GH555LY","12/31/74 00:00:00",,,,1,,
"GH555LY","12/31/75 00:00:00",,,,1,,
"HB766MP","12/31/25 00:00:00",,,,1,,
"HB766MP","04/30/26 00:00:00",,,,1,,
"HB766MP","08/31/26 00:00:00",,,,1,,
"HB766MP","12/31/26 00:00:00",,,,1,,
"HB766MP","04/30/27 00:00:00",,,,1,,
"HB766MP","08/31/27 00:00:00",,,,1,,
"HB766MP","12/31/27 00:00:00",,,,1,,
"HB766MP","04/30/28 00:00:00",,,,1,,
"HB766MP","08/31/28 00:00:00",,,,1,,
"FN789PL","01/31/29 00:00:00",,,,1,,
"FN789PL","01/31/30 00:00:00",,,,1,,
"FN789PL","01/31/31 00:00:00",,,,1,,
"FN789PL","01/31/32 00:00:00",,,,1,,
"FN789PL","01/31/33 00:00:00",,,,1,,
"FN789PL","01/31/34 00:00:00",,,,1,,
"FN789PL","01/31/35 00:00:00",,,,1,,
"FN789PL","01/31/36 00:00:00",,,,1,,
"FN789PL","01/31/37 00:00:00",,,,1,,
"FN789PL","01/31/38 00:00:00",,,,1,,
"FN789PL","01/31/39 00:00:00",,,,1,,
"FN789PL","01/31/40 00:00:00",,,,1,,
"FN789PL","01/31/41 00:00:00",,,,1,,
"FN789PL","01/31/42 00:00:00",,,,1,,
"FN789PL","01/31/43 00:00:00",,,,1,,
"FN789PL","01/31/44 00:00:00",,,,1,,
"FN789PL","01/31/45 00:00:00",,,,1,,
"FN789PL","01/31/46 00:00:00",,,,1,,
"FN789PL","01/31/47 00:00:00",,,,1,,
"FN789PL","01/31/48 00:00:00",,,,1,,
"FN789PL","01/31/49 00:00:00",,,,1,,
"FN789PL","01/31/50 00:00:00",,,,1,,
"FN789PL","01/31/51 00:00:00",,,,1,,
"FN789PL","01/31/52 00:00:00",,,,1,,
"FN789PL","01/31/53 00:00:00",,,,1,,
"FN789PL","01/31/54 00:00:00",,,,1,,
"FN789PL","01/31/55 00:00:00",,,,1,,
"FN789PL","01/31/56 00:00:00",,,,1,,
"FN789PL","01/31/57 00:00:00",,,,1,,
"FN789PL","01/31/58 00:00:00",,,,1,,
"FN789PL","01/31/59 00:00:00",,,,1,,
"FN789PL","01/31/60 00:00:00",,,,1,,
"FN789PL","01/31/61 00:00:00",,,,1,,
"FN789PL","01/31/62 00:00:00",,,,1,,
"FN789PL","01/31/63 00:00:00",,,,1,,
"FN789PL","01/31/64 00:00:00",,,,1,,
"FN789PL","01/31/65 00:00:00",,,,1,,
"FN789PL","01/31/66 00:00:00",,,,1,,
"FN789PL","01/31/67 00:00:00",,,,1,,
"FN789PL","01/31/68 00:00:00",,,,1,,
"FN789PL","01/31/69 00:00:00",,,,1,,
"FN789PL","01/31/70 00:00:00",,,,1,,
"FN789PL","01/31/71 00:00:00",,,,1,,
"FN789PL","01/31/72 00:00:00",,,,1,,
"FN789PL","01/31/73 00:00:00",,,,1,,
"FN871VW","02/28/62 00:00:00",,,,1,,
"FN871VW","02/28/63 00:00:00",,,,1,,
"FN871VW","02/29/64 00:00:00",,,,1,,
"FN871VW","02/28/65 00:00:00",,,,1,,
"FN871VW","02/28/66 00:00:00",,,,1,,
"FN871VW","02/28/67 00:00:00",,,,1,,
"FN871VW","02/29/68 00:00:00",,,,1,,
"FN871VW","02/28/69 00:00:00",,,,1,,
"FN871VW","02/28/70 00:00:00",,,,1,,
"FN871VW","02/28/71 00:00:00",,,,1,,
"FN871VW","02/29/72 00:00:00",,,,1,,
"FT463GF","04/30/25 00:00:00",,,,1,,
"FT463GF","08/31/25 00:00:00",,,,1,,
"FT463GF","12/31/25 00:00:00",,,,1,,
"FT463GF","04/30/26 00:00:00",,,,1,,
"FT463GF","08/31/26 00:00:00",,,,1,,
"FT463GF","12/31/26 00:00:00",,,,1,,
"FT463GF","04/30/27 00:00:00",,,,1,,
"FT463GF","08/31/27 00:00:00",,,,1,,
"FT463GF","12/31/27 00:00:00",,,,1,,
"FT463GF","04/30/28 00:00:00",,,,1,,
"FT463GF","08/31/28 00:00:00",,,,1,,
"FT463GF","12/31/28 00:00:00",,,,1,,
"FT463GF","04/30/29 00:00:00",,,,1,,
"FT463GF","08/31/29 00:00:00",,,,1,,
"FT463GF","12/31/29 00:00:00",,,,1,,
"FT463GF","04/30/30 00:00:00",,,,1,,
"FT463GF","08/31/30 00:00:00",,,,1,,
"FT463GF","12/31/30 00:00:00",,,,1,,
"FT463GF","04/30/31 00:00:00",,,,1,,
"FT463GF","08/31/31 00:00:00",,,,1,,
"FT463GF","12/31/31 00:00:00",,,,1,,
"FP591RS","06/30/31 00:00:00",,,,1,,
"FP591RS","10/31/31 00:00:00",,,,1,,
"FP591RS","02/29/32 00:00:00",,,,1,,
"FP591RS","06/30/32 00:00:00",,,,1,,
"FP591RS","10/31/32 00:00:00",,,,1,,
"FP591RS","02/28/33 00:00:00",,,,1,,
"FP591RS","06/30/33 00:00:00",,,,1,,
"FP591RS","10/31/33 00:00:00",,,,1,,
"FP591RS","02/28/34 00:00:00",,,,1,,
"FP591RS","06/30/34 00:00:00",,,,1,,
"FP591RS","10/31/34 00:00:00",,,,1,,
"FP591RS","02/28/35 00:00:00",,,,1,,
"FP591RS","06/30/35 00:00:00",,,,1,,
"FW039DP","04/30/19 00:00:00","07/29/19 00:00:00",,,1,,
"FW039DP","08/31/19 00:00:00","09/19/19 00:00:00","09/03/19 00:00:00",,1,,
"FW039DP","12/31/19 00:00:00","01/29/20 00:00:00",,,1,,
"FW039DP","04/30/20 00:00:00","06/12/20 00:00:00",,,1,,
"FW039DP","08/31/20 00:00:00","09/09/20 00:00:00",,,1,,
"FW039DP","12/31/20 00:00:00","01/20/21 00:00:00",,,1,,
"FW039DP","04/30/21 00:00:00","05/20/21 00:00:00",,,1,,
"FW039DP","08/31/21 00:00:00","01/20/22 00:00:00","09/10/21 00:00:00",,1,,
"FW039DP","12/31/21 00:00:00","01/20/22 00:00:00",,,1,,
"FW039DP","04/30/22 00:00:00","05/11/22 00:00:00",,,1,,
"FW039DP","08/31/22 00:00:00","09/12/22 00:00:00",,,1,,
"FW039DP","12/31/22 00:00:00","01/26/23 00:00:00",,,1,,
"FW039DP","04/30/23 00:00:00","05/12/23 00:00:00",,,1,,
"FW039DP","08/31/23 00:00:00","10/02/23 00:00:00",,,1,,
"FW039DP","12/31/23 00:00:00","01/16/24 00:00:00",,,1,,
"FW039DP","04/30/24 00:00:00","05/21/24 00:00:00",,,1,,
"FW039DP","08/31/24 00:00:00","09/30/24 00:00:00",,,1,,
"FW039DP","12/31/24 00:00:00","01/30/25 00:00:00",,,1,,
"FW039DP","04/30/25 00:00:00","05/28/25 00:00:00",,,1,,
"FW039DP","08/31/25 00:00:00","09/30/25 00:00:00",,,1,,
"GP575CP","10/31/38 00:00:00",,,,1,,
"GP575CP","10/31/39 00:00:00",,,,1,,
"GP575CP","10/31/40 00:00:00",,,,1,,
"GP575CP","10/31/41 00:00:00",,,,1,,
"GP575CP","10/31/42 00:00:00",,,,1,,
"GP575CP","10/31/43 00:00:00",,,,1,,
"GP575CP","10/31/44 00:00:00",,,,1,,
"GP575CP","10/31/45 00:00:00",,,,1,,
"GP575CP","10/31/46 00:00:00",,,,1,,
"GP575CP","10/31/47 00:00:00",,,,1,,
"GP575CP","10/31/48 00:00:00",,,,1,,
"GP575CP","10/31/49 00:00:00",,,,1,,
"GP575CP","10/31/50 00:00:00",,,,1,,
"GP575CP","10/31/51 00:00:00",,,,1,,
"GP575CP","10/31/52 00:00:00",,,,1,,
"GP575CP","10/31/53 00:00:00",,,,1,,
"GP575CP","10/31/54 00:00:00",,,,1,,
"GP575CP","10/31/55 00:00:00",,,,1,,
"GP575CP","10/31/56 00:00:00",,,,1,,
"GP575CP","10/31/57 00:00:00",,,,1,,
"GP575CP","10/31/58 00:00:00",,,,1,,
"GP575CP","10/31/59 00:00:00",,,,1,,
"GP575CP","10/31/60 00:00:00",,,,1,,
"GP575CP","10/31/61 00:00:00",,,,1,,
"GP575CP","10/31/62 00:00:00",,,,1,,
"GP575CP","10/31/63 00:00:00",,,,1,,
"GP575CP","10/31/64 00:00:00",,,,1,,
"GP575CP","10/31/65 00:00:00",,,,1,,
"GP575CP","10/31/66 00:00:00",,,,1,,
"GP575CP","10/31/67 00:00:00",,,,1,,
"GP575CP","10/31/68 00:00:00",,,,1,,
"GP575CP","10/31/69 00:00:00",,,,1,,
"GP575CP","10/31/70 00:00:00",,,,1,,
"GP575CP","10/31/71 00:00:00",,,,1,,
"GP575CP","10/31/72 00:00:00",,,,1,,
"GJ117BR","01/31/23 00:00:00","02/20/23 00:00:00",,,1,,
"GJ117BR","01/31/24 00:00:00","02/12/24 00:00:00",,,1,,
"GJ117BR","01/31/25 00:00:00","02/17/25 00:00:00",,,1,,
"GJ117BR","01/31/26 00:00:00",,,,1,,
"GJ117BR","01/31/27 00:00:00",,,,1,,
"GJ117BR","01/31/28 00:00:00",,,,1,,
"GJ117BR","01/31/29 00:00:00",,,,1,,
"GJ117BR","01/31/30 00:00:00",,,,1,,
"GJ117BR","01/31/31 00:00:00",,,,1,,
"GJ117BR","01/31/32 00:00:00",,,,1,,
"GJ117BR","01/31/33 00:00:00",,,,1,,
"GJ117BR","01/31/34 00:00:00",,,,1,,
"GJ117BR","01/31/35 00:00:00",,,,1,,
"GJ117BR","01/31/36 00:00:00",,,,1,,
"GJ117BR","01/31/37 00:00:00",,,,1,,
"GJ117BR","01/31/38 00:00:00",,,,1,,
"GJ117BR","01/31/39 00:00:00",,,,1,,
"GJ117BR","01/31/40 00:00:00",,,,1,,
"GJ117BR","01/31/41 00:00:00",,,,1,,
"GJ117BR","01/31/42 00:00:00",,,,1,,
"GJ117BR","01/31/43 00:00:00",,,,1,,
"FJ980VR","05/31/66 00:00:00",,,,147.91,,
"FJ980VR","05/31/67 00:00:00",,,,147.91,,
"FJ981VR","05/31/17 00:00:00","07/14/17 00:00:00",,,147.91,,
"FJ981VR","05/31/18 00:00:00","07/04/18 00:00:00","06/11/18 00:00:00",,147.91,,
"FJ981VR","05/31/19 00:00:00","06/10/19 00:00:00",,,147.91,,
"FJ981VR","05/31/20 00:00:00",,,,147.91,,
"FJ981VR","05/31/21 00:00:00",,,,147.91,,
"FJ981VR","05/31/22 00:00:00",,,,147.91,,
"FJ981VR","05/31/23 00:00:00",,,,147.91,,
"FJ981VR","05/31/24 00:00:00",,,,147.91,,
"FJ981VR","05/31/25 00:00:00",,,,147.91,,
"FJ981VR","05/31/26 00:00:00",,,,147.91,,
"FJ981VR","05/31/27 00:00:00",,,,147.91,,
"FJ981VR","05/31/28 00:00:00",,,,147.91,,
"FJ981VR","05/31/29 00:00:00",,,,147.91,,
"FJ981VR","05/31/30 00:00:00",,,,147.91,,
"FJ981VR","05/31/31 00:00:00",,,,147.91,,
"FJ981VR","05/31/32 00:00:00",,,,147.91,,
"FJ981VR","05/31/33 00:00:00",,,,147.91,,
"FJ981VR","05/31/34 00:00:00",,,,147.91,,
"FJ981VR","05/31/35 00:00:00",,,,147.91,,
"FJ981VR","05/31/36 00:00:00",,,,147.91,,
"FJ981VR","05/31/37 00:00:00",,,,147.91,,
"FJ981VR","05/31/38 00:00:00",,,,147.91,,
"FJ981VR","05/31/39 00:00:00",,,,147.91,,
"FJ981VR","05/31/40 00:00:00",,,,147.91,,
"FJ981VR","05/31/41 00:00:00",,,,147.91,,
"FJ981VR","05/31/42 00:00:00",,,,147.91,,
"FJ981VR","05/31/43 00:00:00",,,,147.91,,
"FJ981VR","05/31/44 00:00:00",,,,147.91,,
"FJ981VR","05/31/45 00:00:00",,,,147.91,,
"FJ981VR","05/31/46 00:00:00",,,,147.91,,
"FJ981VR","05/31/47 00:00:00",,,,147.91,,
"FJ981VR","05/31/48 00:00:00",,,,147.91,,
"FJ981VR","05/31/49 00:00:00",,,,147.91,,
"FJ981VR","05/31/50 00:00:00",,,,147.91,,
"FJ981VR","05/31/51 00:00:00",,,,147.91,,
"FJ981VR","05/31/52 00:00:00",,,,147.91,,
"GS281GJ","08/31/24 00:00:00","09/27/24 00:00:00",,,1,,
"GS281GJ","12/31/24 00:00:00","01/27/25 00:00:00",,,1,,
"GS281GJ","04/30/25 00:00:00","05/28/25 00:00:00",,,1,,
"GS281GJ","08/31/25 00:00:00","09/30/25 00:00:00",,,1,,
"GS281GJ","12/31/25 00:00:00","01/21/26 00:00:00",,,1,,
"GS281GJ","04/30/26 00:00:00",,,,1,,
"GS281GJ","08/31/26 00:00:00",,,,1,,
"GS281GJ","12/31/26 00:00:00",,,,1,,
"GS281GJ","04/30/27 00:00:00",,,,1,,
"GS281GJ","08/31/27 00:00:00",,,,1,,
"GX922AE","08/31/27 00:00:00",,,,1,,
"GX922AE","12/31/27 00:00:00",,,,1,,
"GX922AE","04/30/28 00:00:00",,,,1,,
"GX922AE","08/31/28 00:00:00",,,,1,,
"GX922AE","12/31/28 00:00:00",,,,1,,
"GX922AE","04/30/29 00:00:00",,,,1,,
"GX922AE","08/31/29 00:00:00",,,,1,,
"FJ981VR","05/31/53 00:00:00",,,,147.91,,
"FJ981VR","05/31/54 00:00:00",,,,147.91,,
"FJ981VR","05/31/55 00:00:00",,,,147.91,,
"FJ981VR","05/31/56 00:00:00",,,,147.91,,
"FJ981VR","05/31/57 00:00:00",,,,147.91,,
"FJ981VR","05/31/58 00:00:00",,,,147.91,,
"FJ981VR","05/31/59 00:00:00",,,,147.91,,
"FJ981VR","05/31/60 00:00:00",,,,147.91,,
"FJ981VR","05/31/61 00:00:00",,,,147.91,,
"FJ981VR","05/31/62 00:00:00",,,,147.91,,
"FJ981VR","05/31/63 00:00:00",,,,147.91,,
"FJ981VR","05/31/64 00:00:00",,,,147.91,,
"FJ981VR","05/31/65 00:00:00",,,,147.91,,
"FJ981VR","05/31/66 00:00:00",,,,147.91,,
"FJ981VR","05/31/67 00:00:00",,,,147.91,,
"FL831BL","06/30/17 00:00:00","07/28/17 00:00:00",,,234.71,,
"FL831BL","10/31/17 00:00:00","11/29/17 00:00:00","11/06/17 00:00:00",,234.71,,
"FL831BL","02/28/18 00:00:00","04/03/18 00:00:00","03/05/18 00:00:00",,234.71,,
"FL831BL","06/30/18 00:00:00","07/31/18 00:00:00","07/04/18 00:00:00",,234.71,,
"FL831BL","10/31/18 00:00:00","11/30/18 00:00:00","11/06/18 00:00:00",,234.71,,
"FL831BL","02/28/19 00:00:00","03/25/19 00:00:00","03/05/19 00:00:00",,234.71,,
"FL831BL","06/30/19 00:00:00","07/30/19 00:00:00","07/01/19 00:00:00","07/01/19 00:00:00",234.71,,
"FL831BL","10/31/19 00:00:00","11/27/19 00:00:00","11/12/19 00:00:00",,234.71,,
"FL831BL","02/29/20 00:00:00","03/26/20 00:00:00",,,234.71,,
"FL831BL","06/30/20 00:00:00","07/28/20 00:00:00",,,234.71,,
"FL831BL","10/31/20 00:00:00","11/25/20 00:00:00",,,234.71,,
"FL831BL","02/28/21 00:00:00","03/31/21 00:00:00",,,234.71,,
"FL831BL","06/30/21 00:00:00","07/30/21 00:00:00","07/02/21 00:00:00",,234.71,,
"FL831BL","10/31/21 00:00:00","11/29/21 00:00:00",,,234.71,,
"FL831BL","02/28/22 00:00:00","03/25/22 00:00:00",,,234.71,,
"FL831BL","06/30/22 00:00:00","08/01/22 00:00:00",,,234.71,,
"FL831BL","10/31/22 00:00:00","11/25/22 00:00:00",,,234.71,,
"FL831BL","02/28/23 00:00:00","03/30/23 00:00:00",,,234.71,,
"FL831BL","06/30/23 00:00:00","07/28/23 00:00:00",,,234.71,,
"FL831BL","10/31/23 00:00:00","11/28/23 00:00:00",,,234.71,,
"FL831BL","02/29/24 00:00:00","03/27/24 00:00:00",,,234.71,,
"FL831BL","06/30/24 00:00:00","07/31/24 00:00:00",,,234.71,,
"FL831BL","10/31/24 00:00:00","11/28/24 00:00:00",,,234.71,,
"FL831BL","02/28/25 00:00:00","03/28/25 00:00:00",,,234.71,,
"FL831BL","06/30/25 00:00:00","07/22/25 00:00:00",,,234.71,,
"FL831BL","10/31/25 00:00:00","11/24/25 00:00:00",,,234.71,,
"FL831BL","02/28/26 00:00:00",,,,234.71,,
"FL831BL","06/30/26 00:00:00",,,,234.71,,
"FL831BL","10/31/26 00:00:00",,,,234.71,,
"FL831BL","02/28/27 00:00:00",,,,234.71,,
"FL831BL","06/30/27 00:00:00",,,,234.71,,
"FL831BL","10/31/27 00:00:00",,,,234.71,,
"FL831BL","02/29/28 00:00:00",,,,234.71,,
"FL831BL","06/30/28 00:00:00",,,,234.71,,
"FL831BL","10/31/28 00:00:00",,,,234.71,,
"FL831BL","02/28/29 00:00:00",,,,234.71,,
"FL831BL","06/30/29 00:00:00",,,,234.71,,
"FL831BL","10/31/29 00:00:00",,,,234.71,,
"FL831BL","02/28/30 00:00:00",,,,234.71,,
"FL831BL","06/30/30 00:00:00",,,,234.71,,
"FL831BL","10/31/30 00:00:00",,,,234.71,,
"FL831BL","02/28/31 00:00:00",,,,234.71,,
"FL831BL","06/30/31 00:00:00",,,,234.71,,
"FL831BL","10/31/31 00:00:00",,,,234.71,,
"FL831BL","02/29/32 00:00:00",,,,234.71,,
"FL831BL","06/30/32 00:00:00",,,,234.71,,
"FL831BL","10/31/32 00:00:00",,,,234.71,,
"FL831BL","02/28/33 00:00:00",,,,234.71,,
"FL831BL","06/30/33 00:00:00",,,,234.71,,
"FL831BL","10/31/33 00:00:00",,,,234.71,,
"FL831BL","02/28/34 00:00:00",,,,234.71,,
"GW670BG","06/30/34 00:00:00",,,,1,,
"GW670BG","10/31/34 00:00:00",,,,1,,
"GW670BG","02/28/35 00:00:00",,,,1,,
"GW670BG","06/30/35 00:00:00",,,,1,,
"GW670BG","10/31/35 00:00:00",,,,1,,
"GW670BG","02/29/36 00:00:00",,,,1,,
"GW670BG","06/30/36 00:00:00",,,,1,,
"GW670BG","10/31/36 00:00:00",,,,1,,
"GW670BG","02/28/37 00:00:00",,,,1,,
"GW670BG","06/30/37 00:00:00",,,,1,,
"GW670BG","10/31/37 00:00:00",,,,1,,
"GW670BG","02/28/38 00:00:00",,,,1,,
"GW670BG","06/30/38 00:00:00",,,,1,,
"GW670BG","10/31/38 00:00:00",,,,1,,
"GW670BG","02/28/39 00:00:00",,,,1,,
"GW670BG","06/30/39 00:00:00",,,,1,,
"GW670BG","10/31/39 00:00:00",,,,1,,
"GW670BG","02/29/40 00:00:00",,,,1,,
"GW670BG","06/30/40 00:00:00",,,,1,,
"GW670BG","10/31/40 00:00:00",,,,1,,
"GW670BG","02/28/41 00:00:00",,,,1,,
"GW670BG","06/30/41 00:00:00",,,,1,,
"GR927HV","10/31/71 00:00:00",,,,1,,
"GR927HV","10/31/72 00:00:00",,,,1,,
"GR927HV","10/31/73 00:00:00",,,,1,,
"GR927HV","10/31/74 00:00:00",,,,1,,
"GR928HV","10/31/24 00:00:00","11/15/24 00:00:00",,,1,,
"GR928HV","10/31/25 00:00:00","11/07/25 00:00:00",,,1,,
"GR928HV","10/31/26 00:00:00",,,,1,,
"GR928HV","10/31/27 00:00:00",,,,1,,
"GR928HV","10/31/28 00:00:00",,,,1,,
"GR928HV","10/31/29 00:00:00",,,,1,,
"GR928HV","10/31/30 00:00:00",,,,1,,
"GR928HV","10/31/31 00:00:00",,,,1,,
"GR928HV","10/31/32 00:00:00",,,,1,,
"GR928HV","10/31/33 00:00:00",,,,1,,
"GR928HV","10/31/34 00:00:00",,,,1,,
"GR928HV","10/31/35 00:00:00",,,,1,,
"GR928HV","10/31/36 00:00:00",,,,1,,
"GR928HV","10/31/37 00:00:00",,,,1,,
"GR928HV","10/31/38 00:00:00",,,,1,,
"GR928HV","10/31/39 00:00:00",,,,1,,
"GR928HV","10/31/40 00:00:00",,,,1,,
"GR928HV","10/31/41 00:00:00",,,,1,,
"FL833BL","06/30/17 00:00:00","07/28/17 00:00:00",,,234.71,,
"FL833BL","10/31/17 00:00:00","11/29/17 00:00:00","11/06/17 00:00:00",,234.71,,
"FL833BL","02/28/18 00:00:00","04/03/18 00:00:00","03/05/18 00:00:00",,234.71,,
"FL833BL","06/30/18 00:00:00","07/31/18 00:00:00","07/04/18 00:00:00",,234.71,,
"FL833BL","10/31/18 00:00:00","11/30/18 00:00:00","11/06/18 00:00:00",,234.71,,
"FL833BL","02/28/19 00:00:00","03/25/19 00:00:00","03/05/19 00:00:00",,234.71,,
"FL833BL","06/30/19 00:00:00","07/30/19 00:00:00","07/01/19 00:00:00","07/01/19 00:00:00",234.71,,
"FL833BL","10/31/19 00:00:00","11/27/19 00:00:00","11/12/19 00:00:00",,234.71,,
